Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.0100000000,ng/m3,2015-06-01 00:00:00 +01:00,2015-07-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.0000000000,ng/m3,2015-07-01 00:00:00 +01:00,2015-08-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.0400000000,ng/m3,2015-08-01 00:00:00 +01:00,2015-09-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.1100000000,ng/m3,2015-09-01 00:00:00 +01:00,2015-10-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.3100000000,ng/m3,2015-10-01 00:00:00 +01:00,2015-11-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.3900000000,ng/m3,2015-11-01 00:00:00 +01:00,2015-12-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,1.0100000000,ng/m3,2015-12-01 00:00:00 +01:00,2016-01-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.0200000000,ng/m3,2015-05-01 00:00:00 +01:00,2015-06-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,,ng/m3,2015-03-01 00:00:00 +01:00,2015-04-01 00:00:00 +01:00,-1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.6800000000,ng/m3,2015-01-01 00:00:00 +01:00,2015-02-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,,ng/m3,2015-02-01 00:00:00 +01:00,2015-03-01 00:00:00 +01:00,-1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0110A,IE0110A,SPO.IE.IE0110ASample1_5759,SPP.IE.IE0110ASample1_5759,SAM.IE.IE0110ASAMPLE1,Benzo(j)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759,var,0.0400000000,ng/m3,2015-04-01 00:00:00 +01:00,2015-05-01 00:00:00 +01:00,1,1
