Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,,ug/m2/day,2016-02-01 00:00:00 +01:00,2016-03-01 00:00:00 +01:00,-1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,5.0099999900,ug/m2/day,2016-03-01 00:00:00 +01:00,2016-04-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,4.9000000000,ug/m2/day,2016-04-01 00:00:00 +01:00,2016-05-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,120.7399999900,ug/m2/day,2016-01-01 00:00:00 +01:00,2016-02-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,3.7200000000,ug/m2/day,2016-05-01 00:00:00 +01:00,2016-06-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,1.9099999900,ug/m2/day,2016-06-01 00:00:00 +01:00,2016-07-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,5.6699999900,ug/m2/day,2016-08-01 00:00:00 +01:00,2016-09-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,4.3099999900,ug/m2/day,2016-10-01 00:00:00 +01:00,2016-11-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,4.0999999900,ug/m2/day,2016-11-01 00:00:00 +01:00,2016-12-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,3.9400000000,ug/m2/day,2016-07-01 00:00:00 +01:00,2016-08-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,6.6399999900,ug/m2/day,2016-09-01 00:00:00 +01:00,2016-10-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0108A,IE0108A,SPO.IE.IE0108ASample2_618,SPP.IE.IE0108ASample2_618,SAM.IE.IE0108ASAMPLE2,Benzo(b)fluoranthene,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/618,var,,ug/m2/day,2016-12-01 00:00:00 +01:00,2017-01-01 00:00:00 +01:00,-1,1
